tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners,Type 
Paulista A3,EC Barretos,0,0,Velo Clube SP,7,1,120,111,10,8,22:00:00,2/8/2019,0,0,DRAW,DRAW,8,Regional
Paulista A3,Noroeste,1,0,EC Barretos,11,7,109,129,18,9,13:00:00,2/3/2019,1,-1,WON,LOST,18,Regional
Paulista A3,Monte Azul SP,0,2,Comercial FC,2,4,141,114,5,11,12:00:00,2/3/2019,-2,2,LOST,WON,6,Regional
Paulista A3,Taboao Da Serra,0,0,Desportivo Brasil,3,5,89,115,5,7,12:00:00,2/3/2019,0,0,DRAW,DRAW,8,Regional
Paulista A3,Velo Clube SP,2,2,Batatais,5,1,162,67,7,4,21:00:00,2/2/2019,0,0,DRAW,DRAW,6,Regional
Paulista A3,Sao Carlos,1,3,EC Sao Bernardo,6,4,139,121,13,17,19:00:00,2/2/2019,-2,2,LOST,WON,10,Regional
Paulista A3,Primavera SP,4,0,Olimpia SP,3,7,103,109,12,4,18:00:00,2/2/2019,4,-4,WON,LOST,10,Regional
Paulista A3,Audax SP,2,2,Capivariano SP,4,4,118,107,18,11,18:00:00,2/2/2019,0,0,DRAW,DRAW,8,Regional
Paulista A3,Rio Preto,0,1,GE Osasco,2,3,112,95,11,10,18:00:00,2/2/2019,-1,1,LOST,WON,5,Regional
Paulista A3,Velo Clube SP,2,0,Primavera SP,4,7,95,136,4,6,22:00:00,1/30/2019,2,-2,WON,LOST,11,Regional
Paulista A3,Comercial SP,2,1,EC Sao Bernardo,8,4,101,109,16,4,22:00:00,1/30/2019,1,-1,WON,LOST,12,Regional
Paulista A3,EC Barretos,1,1,Audax SP,1,2,123,107,8,13,22:00:00,1/30/2019,0,0,DRAW,DRAW,3,Regional
Paulista A3,Batatais,0,5,Capivariano SP,5,6,89,91,15,16,21:30:00,1/30/2019,-5,5,LOST,WON,11,Regional
Paulista A3,GE Osasco,2,3,Desportivo Brasil,2,8,100,135,8,10,21:22:18,1/30/2019,-1,1,LOST,WON,10,Regional
Paulista A3,Noroeste,1,0,Olimpia SP,5,8,91,71,13,11,21:00:00,1/30/2019,1,-1,WON,LOST,13,Regional
Paulista A3,Rio Preto,1,0,Taboao Da Serra,16,2,108,98,25,15,21:00:00,1/30/2019,1,-1,WON,LOST,18,Regional
Paulista A3,Monte Azul SP,2,0,Sao Carlos,4,5,110,123,9,11,18:00:00,1/30/2019,2,-2,WON,LOST,9,Regional
Paulista A3,EC Sao Bernardo,0,2,Monte Azul SP,6,4,87,103,4,9,12:00:00,1/27/2019,-2,2,LOST,WON,10,Regional
Paulista A3,Olimpia SP,1,3,Rio Preto,6,5,151,105,19,18,12:00:00,1/27/2019,-2,2,LOST,WON,11,Regional
Paulista A3,Capivariano SP,1,0,EC Barretos,8,3,110,109,14,5,19:00:00,1/26/2019,1,-1,WON,LOST,11,Regional
Paulista A3,Sao Carlos,0,0,Noroeste,4,5,86,88,10,15,19:00:00,1/26/2019,0,0,DRAW,DRAW,9,Regional
Paulista A3,Taboao Da Serra,0,0,Comercial SP,6,8,81,84,4,2,18:00:00,1/26/2019,0,0,DRAW,DRAW,14,Regional
Paulista A3,Primavera SP,1,0,GE Osasco,2,5,93,102,3,6,18:00:00,1/26/2019,1,-1,WON,LOST,7,Regional
Paulista A3,Desportivo Brasil,5,1,Batatais,8,3,111,77,6,1,18:00:00,1/26/2019,4,-4,WON,LOST,11,Regional
Paulista A3,Audax SP,1,3,Velo Clube SP,4,4,126,92,15,10,18:00:00,1/26/2019,-2,2,LOST,WON,8,Regional
Paulista A3,Capivariano SP,1,0,Rio Preto,2,6,132,96,6,2,22:00:00,1/23/2019,1,-1,WON,LOST,8,Regional
Paulista A3,Velo Clube SP,1,0,Taboao Da Serra,9,2,133,72,13,7,22:00:00,1/23/2019,1,-1,WON,LOST,11,Regional
Paulista A3,EC Barretos,2,1,Olimpia SP,7,5,78,84,21,19,22:00:00,1/23/2019,1,-1,WON,LOST,12,Regional
Paulista A3,Batatais,1,0,EC Sao Bernardo,5,3,89,100,6,7,21:30:00,1/23/2019,1,-1,WON,LOST,8,Regional
Paulista A3,Noroeste,1,1,Primavera SP,7,2,147,93,10,8,21:00:00,1/23/2019,0,0,DRAW,DRAW,9,Regional
Paulista A3,Sao Carlos,0,1,Comercial FC,5,8,65,75,7,25,21:00:00,1/23/2019,-1,1,LOST,WON,13,Regional
Paulista A3,Audax SP,1,1,GE Osasco,9,2,109,96,8,3,18:00:00,1/23/2019,0,0,DRAW,DRAW,11,Regional
Paulista A3,Desportivo Brasil,2,2,Monte Azul SP,2,6,135,111,8,7,18:00:00,1/23/2019,0,0,DRAW,DRAW,8,Regional
Paulista A3,EC Sao Bernardo,3,1,Capivariano SP,2,12,82,131,10,14,12:00:00,1/20/2019,2,-2,WON,LOST,14,Regional
Paulista A3,Monte Azul SP,0,1,EC Barretos,16,2,140,114,12,6,12:00:00,1/20/2019,-1,1,LOST,WON,18,Regional
Paulista A3,Olimpia SP,0,3,Desportivo Brasil,2,6,82,95,21,25,12:00:00,1/20/2019,-3,3,LOST,WON,8,Regional
Paulista A3,Comercial SP,0,1,Noroeste,9,1,155,145,22,7,20:30:00,1/19/2019,-1,1,LOST,WON,10,Regional
Paulista A3,Primavera SP,2,1,Sao Carlos,3,4,121,84,12,5,18:00:00,1/19/2019,1,-1,WON,LOST,7,Regional
Paulista A3,GE Osasco,0,3,Velo Clube SP,4,7,106,94,15,12,18:00:00,1/19/2019,-3,3,LOST,WON,11,Regional
Paulista A3,Rio Preto,1,1,Batatais,3,5,83,63,19,8,18:00:00,1/19/2019,0,0,DRAW,DRAW,8,Regional
Paulista A3,Taboao Da Serra,0,0,Audax SP,4,5,106,102,7,8,18:00:00,1/19/2019,0,0,DRAW,DRAW,9,Regional
Paulista A3,Atibaia,2,1,Portuguesa Santista,5,7,97,122,11,11,15:00:00,4/28/2018,1,-1,WON,LOST,12,Regional
Paulista A3,Atibaia,3,2,Capivariano SP,5,3,86,104,17,12,15:00:00,4/21/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Portuguesa Santista,1,1,EC Barretos,11,1,91,86,17,5,0:00:00,4/21/2018,0,0,DRAW,DRAW,12,Regional
Paulista A3,Capivariano SP,1,3,Atibaia,8,4,140,117,10,13,21:00:00,4/14/2018,-2,2,LOST,WON,12,Regional
Paulista A3,EC Barretos,2,2,Portuguesa Santista,3,3,62,78,14,10,0:00:00,4/14/2018,0,0,DRAW,DRAW,6,Regional
Paulista A3,Portuguesa Santista,2,1,Sao Carlos,6,5,129,87,18,6,14:00:45,4/8/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Capivariano SP,3,1,Velo Clube SP,2,10,132,123,15,15,21:00:00,4/7/2018,2,-2,WON,LOST,12,Regional
Paulista A3,Atibaia,1,0,Noroeste,3,8,67,75,11,15,19:00:00,4/7/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Desportivo Brasil,2,3,EC Barretos,12,4,146,107,21,11,15:00:00,4/7/2018,-1,1,LOST,WON,16,Regional
Paulista A3,Velo Clube SP,2,1,Capivariano SP,7,1,113,134,16,7,23:00:00,3/31/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Noroeste,0,0,Atibaia,4,6,85,94,11,17,23:00:00,3/31/2018,0,0,DRAW,DRAW,10,Regional
Paulista A3,EC Barretos,2,1,Desportivo Brasil,5,10,58,68,5,19,23:00:00,3/31/2018,1,-1,WON,LOST,15,Regional
Paulista A3,Sao Carlos,2,2,Portuguesa Santista,4,4,93,128,10,17,15:00:00,3/31/2018,0,0,DRAW,DRAW,8,Regional
Paulista A3,Taboao Da Serra,2,0,Noroeste,3,3,85,93,10,12,15:00:00,3/25/2018,2,-2,WON,LOST,6,Regional
Paulista A3,Uniao Barbarense,0,0,Marilia,1,8,104,91,6,13,14:03:29,3/25/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Mogi Mirim,1,5,Desportivo Brasil,2,8,36,55,6,23,14:01:45,3/25/2018,-4,4,LOST,WON,10,Regional
Paulista A3,Velo Clube SP,0,0,Sao Carlos,6,2,95,80,9,7,14:01:35,3/25/2018,0,0,DRAW,DRAW,8,Regional
Paulista A3,Rio Preto,3,2,EC Sao Bernardo,2,11,65,73,16,21,14:00:57,3/25/2018,1,-1,WON,LOST,13,Regional
Paulista A3,Capivariano SP,3,0,Matonense,4,3,106,83,19,5,14:00:16,3/25/2018,3,-3,WON,LOST,7,Regional
Paulista A3,Monte Azul SP,1,0,Manthiqueira SP,7,0,107,109,18,4,13:59:59,3/25/2018,1,-1,WON,LOST,7,Regional
Paulista A3,Rio Branco SP,2,0,GE Osasco,3,6,100,123,8,8,13:59:38,3/25/2018,2,-2,WON,LOST,9,Regional
Paulista A3,Portuguesa Santista,3,1,Taboao Da Serra,13,5,93,102,15,8,23:00:00,3/21/2018,2,-2,WON,LOST,18,Regional
Paulista A3,Noroeste,2,2,Olimpia SP,7,2,82,80,16,8,23:00:00,3/21/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,EC Sao Bernardo,0,1,Velo Clube SP,2,7,105,106,10,14,23:00:00,3/21/2018,-1,1,LOST,WON,9,Regional
Paulista A3,Manthiqueira SP,2,0,Rio Preto,2,7,90,106,5,11,23:00:00,3/21/2018,2,-2,WON,LOST,9,Regional
Paulista A3,Sao Carlos,2,4,Capivariano SP,13,1,134,112,8,12,22:30:00,3/21/2018,-2,2,LOST,WON,14,Regional
Paulista A3,GE Osasco,1,0,Monte Azul SP,2,2,146,105,18,11,22:00:00,3/21/2018,1,-1,WON,LOST,4,Regional
Paulista A3,Desportivo Brasil,1,0,EC Barretos,3,8,125,120,16,8,18:00:00,3/21/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Matonense,2,4,Rio Branco SP,5,6,108,99,11,22,18:00:00,3/21/2018,-2,2,LOST,WON,11,Regional
Paulista A3,Monte Azul SP,0,3,Noroeste,7,3,120,103,11,17,13:00:00,3/18/2018,-3,3,LOST,WON,10,Regional
Paulista A3,Portuguesa Santista,2,0,Desportivo Brasil,4,2,110,89,12,9,13:00:00,3/18/2018,2,-2,WON,LOST,6,Regional
Paulista A3,Velo Clube SP,3,1,Matonense,1,5,65,81,7,17,22:00:00,3/17/2018,2,-2,WON,LOST,6,Regional
Paulista A3,Marilia,1,1,GE Osasco,7,6,84,79,13,12,22:00:00,3/17/2018,0,0,DRAW,DRAW,13,Regional
Paulista A3,Uniao Barbarense,0,4,Capivariano SP,3,7,84,106,16,9,19:00:00,3/17/2018,-4,4,LOST,WON,10,Regional
Paulista A3,Rio Branco SP,4,1,Mogi Mirim,5,4,105,87,15,11,18:00:00,3/17/2018,3,-3,WON,LOST,9,Regional
Paulista A3,Atibaia,2,1,Taboao Da Serra,7,13,,,2,1,18:00:00,3/17/2018,1,-1,WON,LOST,20,Regional
Paulista A3,Manthiqueira SP,1,2,Sao Carlos,9,7,106,83,20,18,18:00:00,3/17/2018,-1,1,LOST,WON,16,Regional
Paulista A3,Rio Preto,3,2,Olimpia SP,8,2,77,64,23,8,14:00:00,3/17/2018,1,-1,WON,LOST,10,Regional
Paulista A3,EC Barretos,3,0,EC Sao Bernardo,5,5,85,82,13,13,23:00:00,3/16/2018,3,-3,WON,LOST,10,Regional
Paulista A3,Matonense,1,3,Atibaia,8,3,,,,,18:00:00,3/11/2018,-2,2,LOST,WON,11,Regional
Paulista A3,Monte Azul SP,1,1,Marilia,7,9,96,78,23,13,13:00:00,3/11/2018,0,0,DRAW,DRAW,16,Regional
Paulista A3,Noroeste,2,2,Rio Preto,6,0,89,71,15,9,13:00:00,3/11/2018,0,0,DRAW,DRAW,6,Regional
Paulista A3,Olimpia SP,2,2,Velo Clube SP,2,4,87,93,13,23,13:00:00,3/11/2018,0,0,DRAW,DRAW,6,Regional
Paulista A3,EC Barretos,1,0,Manthiqueira SP,6,7,69,68,13,10,13:00:00,3/11/2018,1,-1,WON,LOST,13,Regional
Paulista A3,Capivariano SP,1,2,Portuguesa Santista,4,5,74,68,11,9,20:00:00,3/10/2018,-1,1,LOST,WON,9,Regional
Paulista A3,Sao Carlos,1,0,GE Osasco,5,3,60,83,9,20,19:00:00,3/10/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Taboao Da Serra,2,0,Rio Branco SP,8,3,80,72,21,14,18:00:00,3/10/2018,2,-2,WON,LOST,11,Regional
Paulista A3,Uniao Barbarense,2,3,Desportivo Brasil,2,1,68,75,13,10,14:00:00,3/10/2018,-1,1,LOST,WON,3,Regional
Paulista A3,Capivariano SP,3,0,Olimpia SP,5,2,58,51,15,9,23:00:00,3/7/2018,3,-3,WON,LOST,7,Regional
Paulista A3,GE Osasco,2,0,Taboao Da Serra,4,2,137,114,23,12,22:00:00,3/7/2018,2,-2,WON,LOST,6,Regional
Paulista A3,Rio Branco SP,1,3,EC Barretos,8,2,115,92,18,10,22:00:00,3/7/2018,-2,2,LOST,WON,10,Regional
Paulista A3,Rio Preto,2,0,Monte Azul SP,6,5,86,78,14,3,22:00:00,3/7/2018,2,-2,WON,LOST,11,Regional
Paulista A3,Mogi Mirim,2,1,Uniao Barbarense,6,5,95,113,8,7,19:00:00,3/7/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Desportivo Brasil,4,4,Atibaia,2,6,43,65,11,20,18:00:00,3/7/2018,0,0,DRAW,DRAW,8,Regional
Paulista A3,Matonense,1,2,Sao Carlos,9,10,80,89,11,11,18:00:00,3/7/2018,-1,1,LOST,WON,19,Regional
Paulista A3,EC Sao Bernardo,1,0,Marilia,7,6,101,97,11,6,23:00:00,3/6/2018,1,-1,WON,LOST,13,Regional
Paulista A3,Monte Azul SP,1,0,Portuguesa Santista,5,3,106,122,12,10,13:00:00,3/4/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Noroeste,8,1,Matonense,3,5,73,77,13,13,13:00:00,3/4/2018,7,-7,WON,LOST,8,Regional
Paulista A3,EC Barretos,4,1,Taboao Da Serra,4,9,69,73,11,17,23:00:00,3/3/2018,3,-3,WON,LOST,13,Regional
Paulista A3,Velo Clube SP,1,1,Uniao Barbarense,8,5,111,105,15,11,22:00:00,3/3/2018,0,0,DRAW,DRAW,13,Regional
Paulista A3,Marilia,3,0,Rio Branco SP,11,2,69,89,17,14,22:00:00,3/3/2018,3,-3,WON,LOST,13,Regional
Paulista A3,Sao Carlos,2,3,Desportivo Brasil,7,9,61,69,10,15,19:00:00,3/3/2018,-1,1,LOST,WON,16,Regional
Paulista A3,Olimpia SP,1,1,Mogi Mirim,11,0,88,72,14,7,19:00:00,3/3/2018,0,0,DRAW,DRAW,11,Regional
Paulista A3,Rio Preto,1,2,Capivariano SP,11,2,96,80,25,14,18:00:00,3/3/2018,-1,1,LOST,WON,13,Regional
Paulista A3,Atibaia,3,0,Manthiqueira SP,3,2,116,91,12,9,18:00:00,3/3/2018,3,-3,WON,LOST,5,Regional
Paulista A3,GE Osasco,0,0,EC Sao Bernardo,2,3,71,64,10,5,14:00:00,3/3/2018,0,0,DRAW,DRAW,5,Regional
Paulista A3,Portuguesa Santista,1,0,Noroeste,1,2,81,81,9,15,23:00:00,2/28/2018,1,-1,WON,LOST,3,Regional
Paulista A3,Velo Clube SP,2,1,Manthiqueira SP,9,2,74,64,23,11,23:00:00,2/28/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Capivariano SP,3,2,Marilia,4,8,102,110,14,14,23:00:00,2/28/2018,1,-1,WON,LOST,12,Regional
Paulista A3,EC Sao Bernardo,1,0,Sao Carlos,6,2,153,120,9,9,23:00:00,2/28/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Rio Branco SP,2,0,Monte Azul SP,2,11,93,139,11,18,22:00:00,2/28/2018,2,-2,WON,LOST,13,Regional
Paulista A3,Uniao Barbarense,0,0,EC Barretos,3,4,98,100,6,8,22:00:00,2/28/2018,0,0,DRAW,DRAW,7,Regional
Paulista A3,Mogi Mirim,2,2,Matonense,2,3,105,114,11,9,19:00:00,2/28/2018,0,0,DRAW,DRAW,5,Regional
Paulista A3,Taboao Da Serra,1,0,Olimpia SP,8,5,113,146,7,8,18:00:00,2/28/2018,1,-1,WON,LOST,13,Regional
Paulista A3,Desportivo Brasil,4,0,Rio Preto,4,6,120,140,8,10,18:00:00,2/28/2018,4,-4,WON,LOST,10,Regional
Paulista A3,Atibaia,1,1,GE Osasco,5,4,107,93,11,13,18:00:00,2/28/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,GE Osasco,1,1,Rio Preto,6,5,77,60,14,7,13:00:00,2/25/2018,0,0,DRAW,DRAW,11,Regional
Paulista A3,Olimpia SP,3,0,Rio Branco SP,5,7,80,70,12,17,13:00:00,2/25/2018,3,-3,WON,LOST,12,Regional
Paulista A3,EC Barretos,1,1,Capivariano SP,12,4,80,75,14,12,23:00:00,2/24/2018,0,0,DRAW,DRAW,16,Regional
Paulista A3,Marilia,1,2,Atibaia,7,4,90,92,24,14,22:00:00,2/24/2018,-1,1,LOST,WON,11,Regional
Paulista A3,Uniao Barbarense,0,3,Portuguesa Santista,8,5,61,66,15,15,19:00:00,2/24/2018,-3,3,LOST,WON,13,Regional
Paulista A3,Manthiqueira SP,0,1,Desportivo Brasil,2,3,95,135,4,11,18:00:00,2/24/2018,-1,1,LOST,WON,5,Regional
Paulista A3,Taboao Da Serra,3,0,Velo Clube SP,4,2,103,114,5,5,18:00:00,2/24/2018,3,-3,WON,LOST,6,Regional
Paulista A3,Sao Carlos,1,1,Noroeste,5,14,60,68,9,19,14:00:00,2/24/2018,0,0,DRAW,DRAW,19,Regional
Paulista A3,Capivariano SP,2,0,Taboao de Serra,3,5,113,81,10,11,23:00:00,2/21/2018,2,-2,WON,LOST,8,Regional
Paulista A3,Noroeste,1,0,Marilia,13,4,72,72,13,9,23:00:00,2/21/2018,1,-1,WON,LOST,17,Regional
Paulista A3,EC Sao Bernardo,1,1,Monte Azul SP,4,14,80,80,4,8,23:00:00,2/21/2018,0,0,DRAW,DRAW,18,Regional
Paulista A3,GE Osasco,1,2,Velo Clube SP,5,1,101,109,11,9,22:00:00,2/21/2018,-1,1,LOST,WON,6,Regional
Paulista A3,Rio Branco SP,0,1,Uniao Barbarense,12,5,97,72,15,6,22:00:00,2/21/2018,-1,1,LOST,WON,17,Regional
Paulista A3,Rio Preto,2,2,Sao Carlos,10,4,36,33,16,5,22:00:00,2/21/2018,0,0,DRAW,DRAW,14,Regional
Paulista A3,Mogi Mirim,0,1,EC Barretos,4,3,148,94,13,6,19:00:00,2/21/2018,-1,1,LOST,WON,7,Regional
Paulista A3,Desportivo Brasil,2,0,Olimpia SP,8,3,151,105,17,12,18:00:00,2/21/2018,2,-2,WON,LOST,11,Regional
Paulista A3,Atibaia,2,2,Portuguesa Santista,7,4,113,100,9,10,18:00:00,2/21/2018,0,0,DRAW,DRAW,11,Regional
Paulista A3,Matonense,1,0,Manthiqueira SP,3,5,132,120,16,12,18:00:00,2/21/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Portuguesa Santista,1,0,Sao Bernardo SP,11,2,100,76,14,6,13:00:00,2/18/2018,1,-1,WON,LOST,13,Regional
Paulista A3,Velo Clube SP,0,0,EC Barretos,5,2,119,89,10,2,13:00:00,2/18/2018,0,0,DRAW,DRAW,7,Regional
Paulista A3,Mogi Mirim,1,1,Manthiqueira SP,10,5,115,84,15,10,13:00:00,2/18/2018,0,0,DRAW,DRAW,15,Regional
Paulista A3,Olimpia SP,3,0,Matonense,1,5,64,82,4,8,13:00:00,2/18/2018,3,-3,WON,LOST,6,Regional
Paulista A3,Noroeste,2,2,GE Osasco,6,3,88,100,11,8,20:30:00,2/17/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Capivariano SP,3,0,Monte Azul SP,2,9,98,114,13,14,19:00:00,2/17/2018,3,-3,WON,LOST,11,Regional
Paulista A3,Uniao Barbarense,1,1,Sao Carlos,9,3,89,96,7,9,19:00:00,2/17/2018,0,0,DRAW,DRAW,12,Regional
Paulista A3,Rio Preto,0,1,Atibaia,10,8,85,83,21,13,18:00:00,2/17/2018,-1,1,LOST,WON,18,Regional
Paulista A3,Desportivo Brasil,2,0,Rio Branco SP,8,0,131,150,15,6,18:00:00,2/17/2018,2,-2,WON,LOST,8,Regional
Paulista A3,Taboao Da Serra,4,0,Marilia,2,7,82,105,10,6,13:00:00,2/17/2018,4,-4,WON,LOST,9,Regional
Paulista A3,Manthiqueira SP,1,0,Capivariano SP,2,7,110,119,11,14,22:00:00,2/14/2018,1,-1,WON,LOST,9,Regional
Paulista A3,Velo Clube SP,3,1,Mogi Mirim,14,3,110,106,13,8,22:00:00,2/14/2018,2,-2,WON,LOST,17,Regional
Paulista A3,Marilia,1,0,Desportivo Brasil,4,4,73,71,13,5,22:00:00,2/14/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Sao Bernardo SP,0,2,Noroeste,8,3,167,123,15,15,22:00:00,2/14/2018,-2,2,LOST,WON,11,Regional
Paulista A3,Sao Carlos,2,1,Olimpia SP,4,11,91,115,7,13,21:30:00,2/14/2018,1,-1,WON,LOST,15,Regional
Paulista A3,GE Osasco,0,1,Portuguesa Santista,2,7,110,110,15,10,19:00:00,2/14/2018,-1,1,LOST,WON,9,Regional
Paulista A3,Monte Azul SP,3,0,Atibaia,1,8,107,125,15,10,18:00:00,2/14/2018,3,-3,WON,LOST,9,Regional
Paulista A3,Taboao Da Serra,0,1,Uniao Barbarense,4,3,155,141,27,7,18:00:00,2/14/2018,-1,1,LOST,WON,7,Regional
Paulista A3,Rio Branco SP,1,0,Rio Preto,5,3,88,103,4,6,18:00:00,2/14/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Rio Branco SP,0,0,Noroeste,5,13,104,119,4,14,12:00:00,2/11/2018,0,0,DRAW,DRAW,18,Regional
Paulista A3,Capivariano SP,2,2,Velo Clube SP,4,7,108,113,6,6,19:01:34,2/10/2018,0,0,DRAW,DRAW,11,Regional
Paulista A3,Uniao Barbarense,1,1,GE Osasco,4,7,116,117,6,12,19:00:00,2/10/2018,0,0,DRAW,DRAW,11,Regional
Paulista A3,Olimpia SP,1,0,Monte Azul SP,10,5,57,71,6,15,19:00:00,2/10/2018,1,-1,WON,LOST,15,Regional
Paulista A3,Desportivo Brasil,2,0,Taboao Da Serra,4,2,149,124,11,5,18:00:00,2/10/2018,2,-2,WON,LOST,6,Regional
Paulista A3,Rio Preto,2,0,Marilia,7,4,127,102,30,12,18:00:00,2/10/2018,2,-2,WON,LOST,11,Regional
Paulista A3,Atibaia,1,0,EC Barretos,6,4,111,134,12,12,18:00:00,2/10/2018,1,-1,WON,LOST,10,Regional
Paulista A3,Matonense,2,2,Portuguesa Santista,4,5,94,89,13,19,18:00:00,2/10/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Mogi Mirim,0,1,Sao Carlos,12,4,120,95,14,8,13:00:00,2/10/2018,-1,1,LOST,WON,16,Regional
Paulista A3,Portuguesa Santista,3,2,Olimpia SP,10,1,109,106,15,6,22:00:00,2/7/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Velo Clube SP,0,1,Rio Preto,11,1,135,65,9,5,22:00:00,2/7/2018,-1,1,LOST,WON,12,Regional
Paulista A3,EC Barretos,2,0,Monte Azul SP,2,6,84,92,14,12,22:00:00,2/7/2018,2,-2,WON,LOST,8,Regional
Paulista A3,Capivariano SP,2,3,Desportivo Brasil,13,2,100,93,18,11,22:00:00,2/7/2018,-1,1,LOST,WON,15,Regional
Paulista A3,Noroeste,0,2,Atibaia,5,5,82,85,17,11,22:00:00,2/7/2018,-2,2,LOST,WON,10,Regional
Paulista A3,Marilia,2,1,Matonense,5,1,92,85,11,7,22:00:00,2/7/2018,1,-1,WON,LOST,6,Regional
Paulista A3,Sao Carlos,2,1,Rio Branco SP,10,13,115,117,11,15,21:30:00,2/7/2018,1,-1,WON,LOST,23,Regional
Paulista A3,GE Osasco,1,0,Manthiqueira SP,11,0,109,74,16,8,21:00:00,2/7/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Uniao Barbarense,0,2,EC Sao Bernardo,5,1,128,115,18,8,19:00:00,2/7/2018,-2,2,LOST,WON,6,Regional
Paulista A3,Taboao Da Serra,1,0,Mogi Mirim,9,3,98,122,9,7,18:00:00,2/7/2018,1,-1,WON,LOST,12,Regional
Paulista A3,EC Sao Bernardo,0,0,Desportivo Brasil,5,4,,,,,22:00:00,2/4/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Matonense,2,3,GE Osasco,4,0,138,116,17,7,12:00:00,2/4/2018,-1,1,LOST,WON,4,Regional
Paulista A3,Olimpia SP,1,2,Uniao Barbarense,6,5,98,96,21,15,12:00:00,2/4/2018,-1,1,LOST,WON,11,Regional
Paulista A3,Sao Carlos,2,3,Marilia,4,8,95,102,15,10,19:00:00,2/3/2018,-1,1,LOST,WON,12,Regional
Paulista A3,Rio Branco SP,1,2,Capivariano SP,4,12,90,127,7,14,18:00:00,2/3/2018,-1,1,LOST,WON,16,Regional
Paulista A3,Rio Preto,1,1,Mogi Mirim,5,4,74,73,14,16,18:00:00,2/3/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Atibaia,1,0,Velo Clube SP,8,3,105,86,15,6,18:00:00,2/3/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Manthiqueira SP,1,2,Portuguesa Santista,5,4,117,106,7,5,18:00:00,2/3/2018,-1,1,LOST,WON,9,Regional
Paulista A3,Portuguesa Santista,1,0,Sao Carlos,9,3,107,99,13,7,22:00:00,1/31/2018,1,-1,WON,LOST,12,Regional
Paulista A3,Velo Clube SP,1,1,Marilia,6,2,98,75,7,4,22:00:00,1/31/2018,0,0,DRAW,DRAW,8,Regional
Paulista A3,Capivariano SP,2,1,Sao Bernardo SP,6,2,95,79,9,7,22:00:00,1/31/2018,1,-1,WON,LOST,8,Regional
Paulista A3,Noroeste,1,0,Uniao Barbarense,6,1,69,74,9,2,22:00:00,1/31/2018,1,-1,WON,LOST,7,Regional
Paulista A3,Mogi Mirim,3,4,Atibaia,4,8,58,74,7,20,22:00:00,1/31/2018,-1,1,LOST,WON,12,Regional
Paulista A3,Olimpia SP,1,2,EC Barretos,6,2,78,81,13,11,22:00:00,1/31/2018,-1,1,LOST,WON,8,Regional
Paulista A3,Taboao Da Serra,1,1,Rio Preto,5,4,82,91,7,11,18:00:00,1/31/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Desportivo Brasil,0,0,GE Osasco,4,1,109,139,6,6,18:00:00,1/31/2018,0,0,DRAW,DRAW,5,Regional
Paulista A3,Monte Azul SP,1,0,Matonense,1,6,106,117,12,10,18:00:00,1/31/2018,1,-1,WON,LOST,7,Regional
Paulista A3,Rio Branco SP,2,1,Manthiqueira SP,13,4,93,70,28,5,18:00:00,1/31/2018,1,-1,WON,LOST,17,Regional
Paulista A3,EC Barretos,0,0,Rio Preto,4,3,93,83,18,15,12:00:00,1/28/2018,0,0,DRAW,DRAW,7,Regional
Paulista A3,Noroeste,0,0,Capivariano SP,5,4,90,77,13,6,12:00:00,1/28/2018,0,0,DRAW,DRAW,9,Regional
Paulista A3,Matonense,0,1,Desportivo Brasil,5,1,146,97,9,11,12:00:00,1/28/2018,-1,1,LOST,WON,6,Regional
Paulista A3,EC Sao Bernardo,3,2,Taboao Da Serra,3,4,157,105,11,8,22:00:00,1/27/2018,1,-1,WON,LOST,7,Regional
Paulista A3,Velo Clube SP,2,1,Rio Branco SP,9,2,74,60,21,11,21:00:00,1/27/2018,1,-1,WON,LOST,11,Regional
Paulista A3,Marilia,0,3,Portuguesa Santista,10,3,86,61,17,9,21:00:00,1/27/2018,-3,3,LOST,WON,13,Regional
